QX0026 v28
 1.0000326     0.0005291
 0.9998100     0.0006755
 0.9992205     0.0010171
 0.9983175     0.0014151
 0.9970441     0.0018422
 0.9953806     0.0023425
 0.9933673     0.0029382
 0.9910252     0.0035997
 0.9883310     0.0043178
 0.9852848     0.0051233
 0.9819250     0.0060200
 0.9782618     0.0069748
 0.9742699     0.0079825
 0.9699525     0.0090717
 0.9653450     0.0102412
 0.9604521     0.0114588
 0.9552486     0.0127230
 0.9497398     0.0140616
 0.9439592     0.0154711
 0.9379083     0.0169211
 0.9315626     0.0184139
 0.9249302     0.0199769
 0.9180434     0.0216054
 0.9109018     0.0232713
 0.9034827     0.0249804
 0.8957970     0.0267603
 0.8878771     0.0286054
 0.8797215     0.0304904
 0.8713106     0.0324246
 0.8626597     0.0344359
 0.8538022     0.0365178
 0.8447379     0.0386475
 0.8354522     0.0408369
 0.8259663     0.0431121
 0.8163162     0.0454641
 0.8065042     0.0478705
 0.7965218     0.0503429
 0.7863966     0.0529026
 0.7761670     0.0555345
 0.7658375     0.0582132
 0.7554052     0.0609455
 0.7449023     0.0637426
 0.7343663     0.0665773
 0.7237977     0.0694131
 0.7131862     0.0722453
 0.7025490     0.0750759
 0.6919057     0.0778794
 0.6812461     0.0806295
 0.6705579     0.0833297
 0.6598578     0.0859856
 0.6491629     0.0885747
 0.6384619     0.0910742
 0.6277429     0.0934897
 0.6170208     0.0958268
 0.6063097     0.0980649
 0.5955970     0.1001845
 0.5848703     0.1021915
 0.5741403     0.1040916
 0.5634155     0.1058685
 0.5526808     0.1075096
 0.5419241     0.1090264
 0.5311557     0.1104293
 0.5203829     0.1117083
 0.5095931     0.1128599
 0.4987815     0.1139036
 0.4879683     0.1148522
 0.4771697     0.1156936
 0.4663785     0.1164196
 0.4555922     0.1170436
 0.4448298     0.1175741
 0.4341052     0.1179974
 0.4234103     0.1183050
 0.4127425     0.1185096
 0.4021196     0.1186182
 0.3915532     0.1186172
 0.3810346     0.1184989
 0.3705603     0.1182756
 0.3601459     0.1179536
 0.3497990     0.1175209
 0.3395080     0.1169745
 0.3292701     0.1163319
 0.3191028     0.1156039
 0.3090182     0.1147822
 0.2990110     0.1138642
 0.2890831     0.1128637
 0.2792522     0.1117862
 0.2695271     0.1106214
 0.2599007     0.1093682
 0.2503761     0.1080413
 0.2409710     0.1066448
 0.2316924     0.1051684
 0.2225332     0.1036142
 0.2135007     0.1019976
 0.2046162     0.1003184
 0.1958845     0.0985596
 0.1872915     0.0967207
 0.1788379     0.0948215
 0.1705453     0.0928679
 0.1624224     0.0908456
 0.1544583     0.0887518
 0.1466525     0.0866026
 0.1390235     0.0844037
 0.1315788     0.0821423
 0.1243075     0.0798152
 0.1172073     0.0774374
 0.1102933     0.0750153
 0.1035710     0.0725382
 0.0970285     0.0700050
 0.0906623     0.0674324
 0.0844854     0.0648300
 0.0785045     0.0621923
 0.0727120     0.0595205
 0.0671071     0.0568301
 0.0617029     0.0541298
 0.0565059     0.0514153
 0.0515100     0.0486900
 0.0467178     0.0459698
 0.0421466     0.0432629
 0.0378081     0.0405615
 0.0336998     0.0378588
 0.0298175     0.0351576
